id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40
1002094956000003,فروش اقلام مازاد انباری شامل لوازم برقی،اداری،تاسیساتی،آهن آلات،داربست و ابزار و ماشین آلات,1402/07/17,08:00,1402/08/07,13:00,1402/07/17,1402/07/25,08:00,13:00,1402/07/25,13:00,1402/07/17,08:00,1402/08/07,13:00,1402/08/08,10:00,1402/08/10,10:00,,,,7,,7,7,7,0,1402/07/25,13:00,5,درآمدی-0102802485005- بانک صادرات ایران شعبه دانشگاه,,دریافت وجوه سپرده-0102802485005- بانک صادرات ایران شعبه دانشگاه,,رد وجوه سپرده-0102802485005- بانک صادرات ایران شعبه خیابان دانشگاه,درآمدی-0102802485005- بانک صادرات ایران شعبه دانشگاه,,رد وجوه سپرده-0102802485005- بانک صادرات ایران شعبه خیابان دانشگاه
1002090264000004,فروش خودروهای دولتی مازاد بر نیاز دانشگاه علوم پزشکی کردستان درسال 1402(نوبت دوم),1402/07/17,08:00,1402/08/06,19:00,1402/07/17,1402/07/26,08:00,14:00,1402/07/26,19:00,1402/07/17,08:00,1402/08/06,19:00,1402/08/09,10:00,1402/08/09,10:30,,,,7,,7,7,7,0,1402/07/26,19:00,,--,,دریافت وجوه سپرده-0116980203008- بانک ملی ایران شعبه مرکزی,,رد وجوه سپرده-0116980203008- بانک ملی ایران شعبه مرکزی,درآمدی-0108340322640- بانک ملی ایران شعبه مرکزی,366083464124402002478344356002,رد وجوه سپرده-0116980203008- بانک ملی ایران شعبه مرکزی
1002094956000003,فروش اقلام مازاد انباری شامل لوازم برقی،اداری،تاسیساتی،آهن آلات،داربست و ابزار و ماشین آلات,1402/07/17,08:00,1402/08/07,13:00,1402/07/17,1402/07/25,08:00,13:00,1402/07/25,13:00,1402/07/17,08:00,1402/08/07,13:00,1402/08/08,10:00,1402/08/10,10:00,,,,7,,7,7,7,0,1402/07/25,13:00,5,درآمدی-0102802485005- بانک صادرات ایران شعبه دانشگاه,,دریافت وجوه سپرده-0102802485005- بانک صادرات ایران شعبه دانشگاه,,رد وجوه سپرده-0102802485005- بانک صادرات ایران شعبه خیابان دانشگاه,درآمدی-0102802485005- بانک صادرات ایران شعبه دانشگاه,,رد وجوه سپرده-0102802485005- بانک صادرات ایران شعبه خیابان دانشگاه
1002090264000004,فروش خودروهای دولتی مازاد بر نیاز دانشگاه علوم پزشکی کردستان درسال 1402(نوبت دوم),1402/07/17,08:00,1402/08/06,19:00,1402/07/17,1402/07/26,08:00,14:00,1402/07/26,19:00,1402/07/17,08:00,1402/08/06,19:00,1402/08/09,10:00,1402/08/09,10:30,,,,7,,7,7,7,0,1402/07/26,19:00,,--,,دریافت وجوه سپرده-0116980203008- بانک ملی ایران شعبه مرکزی,,رد وجوه سپرده-0116980203008- بانک ملی ایران شعبه مرکزی,درآمدی-0108340322640- بانک ملی ایران شعبه مرکزی,366083464124402002478344356002,رد وجوه سپرده-0116980203008- بانک ملی ایران شعبه مرکزی
1002090264000004,فروش خودروهای دولتی مازاد بر نیاز دانشگاه علوم پزشکی کردستان درسال 1402(نوبت دوم),1402/07/17,08:00,1402/08/06,19:00,1402/07/17,1402/07/26,08:00,14:00,1402/07/26,19:00,1402/07/17,08:00,1402/08/06,19:00,1402/08/09,10:00,1402/08/09,10:30,,,,7,,7,7,7,0,1402/07/26,19:00,,--,,دریافت وجوه سپرده-0116980203008- بانک ملی ایران شعبه مرکزی,,رد وجوه سپرده-0116980203008- بانک ملی ایران شعبه مرکزی,درآمدی-0108340322640- بانک ملی ایران شعبه مرکزی,366083464124402002478344356002,رد وجوه سپرده-0116980203008- بانک ملی ایران شعبه مرکزی
1002094956000003,فروش اقلام مازاد انباری شامل لوازم برقی،اداری،تاسیساتی،آهن آلات،داربست و ابزار و ماشین آلات,1402/07/17,08:00,1402/08/07,13:00,1402/07/17,1402/07/25,08:00,13:00,1402/07/25,13:00,1402/07/17,08:00,1402/08/07,13:00,1402/08/08,10:00,1402/08/10,10:00,,,,7,,7,7,7,0,1402/07/25,13:00,5,درآمدی-0102802485005- بانک صادرات ایران شعبه دانشگاه,,دریافت وجوه سپرده-0102802485005- بانک صادرات ایران شعبه دانشگاه,,رد وجوه سپرده-0102802485005- بانک صادرات ایران شعبه خیابان دانشگاه,درآمدی-0102802485005- بانک صادرات ایران شعبه دانشگاه,,رد وجوه سپرده-0102802485005- بانک صادرات ایران شعبه خیابان دانشگاه
1002090264000004,فروش خودروهای دولتی مازاد بر نیاز دانشگاه علوم پزشکی کردستان درسال 1402(نوبت دوم),1402/07/17,08:00,1402/08/06,19:00,1402/07/17,1402/07/26,08:00,14:00,1402/07/26,19:00,1402/07/17,08:00,1402/08/06,19:00,1402/08/09,10:00,1402/08/09,10:30,,,,7,,7,7,7,0,1402/07/26,19:00,,--,,دریافت وجوه سپرده-0116980203008- بانک ملی ایران شعبه مرکزی,,رد وجوه سپرده-0116980203008- بانک ملی ایران شعبه مرکزی,درآمدی-0108340322640- بانک ملی ایران شعبه مرکزی,366083464124402002478344356002,رد وجوه سپرده-0116980203008- بانک ملی ایران شعبه مرکزی
1002094956000003,فروش اقلام مازاد انباری شامل لوازم برقی،اداری،تاسیساتی،آهن آلات،داربست و ابزار و ماشین آلات,1402/07/17,08:00,1402/08/07,13:00,1402/07/17,1402/07/25,08:00,13:00,1402/07/25,13:00,1402/07/17,08:00,1402/08/07,13:00,1402/08/08,10:00,1402/08/10,10:00,,,,7,,7,7,7,0,1402/07/25,13:00,5,درآمدی-0102802485005- بانک صادرات ایران شعبه دانشگاه,,دریافت وجوه سپرده-0102802485005- بانک صادرات ایران شعبه دانشگاه,,رد وجوه سپرده-0102802485005- بانک صادرات ایران شعبه خیابان دانشگاه,درآمدی-0102802485005- بانک صادرات ایران شعبه دانشگاه,,رد وجوه سپرده-0102802485005- بانک صادرات ایران شعبه خیابان دانشگاه
1002005359000003,فروش کمپرسی رنو 270,1402/07/17,08:00,1402/08/08,18:00,1402/07/17,1402/08/08,08:00,18:00,1402/07/27,18:00,1402/07/17,08:00,1402/08/08,18:00,1402/08/09,09:00,1402/08/09,11:00,,,,7,,7,7,7,"2,300,000",1402/07/27,18:00,5,درآمدی-326620684- بانک کشاورزی شعبه گواور,,دریافت وجوه سپرده-326620185- بانک کشاورزی شعبه گواور,,رد وجوه سپرده-326620185- بانک کشاورزی شعبه گواور,درآمدی-326620684- بانک کشاورزی شعبه گواور,,رد وجوه سپرده-326620684- بانک کشاورزی شعبه گواور
1002007017000010,فروش گروه مس به جز سیم مسی ,1402/07/17,08:00,1402/08/02,19:00,1402/07/17,1402/08/02,10:00,13:00,1402/07/22,19:00,1402/07/17,08:00,1402/08/02,19:00,1402/08/03,08:30,1402/08/04,08:00,,,,11,,11,31,31,0,1402/07/22,19:00,,--,,دریافت وجوه سپرده-0107500667006- بانک ملی ایران شعبه مرکزی سنندج,,رد وجوه سپرده-0107500667006- بانک ملی ایران شعبه مرکزی سنندج,درآمدی-0107500667006- بانک ملی ایران شعبه مرکزی سنندج,,رد وجوه سپرده-0107500667006- بانک ملی ایران شعبه مرکزی سنندج
1002007017000011, فروش کفه تریلر اسقاط,1402/07/17,08:00,1402/08/02,19:00,1402/07/17,1402/08/02,08:00,19:00,1402/07/22,19:00,1402/07/17,08:00,1402/08/02,19:00,1402/08/03,08:30,1402/08/06,08:00,,,,11,,11,31,31,0,1402/07/22,19:00,,--,,دریافت وجوه سپرده-0107500667006- بانک ملی ایران شعبه مرکزی سنندج,,رد وجوه سپرده-0107500667006- بانک ملی ایران شعبه مرکزی سنندج,درآمدی-0107500667006- بانک ملی ایران شعبه مرکزی سنندج,,رد وجوه سپرده-0107500667006- بانک ملی ایران شعبه مرکزی سنندج
1002007017000009,فروش گروه آلومینیوم اسقاط ,1402/07/17,08:00,1402/08/02,19:00,1402/07/17,1402/08/02,10:00,13:00,1402/07/22,19:00,1402/07/17,08:00,1402/08/02,19:00,1402/08/03,08:30,1402/08/06,08:00,,,,11,,11,31,31,0,1402/07/22,19:00,,--,,دریافت وجوه سپرده-0107500667006- بانک ملی ایران شعبه مرکزی سنندج,,رد وجوه سپرده-0107500667006- بانک ملی ایران شعبه مرکزی سنندج,درآمدی-0107500667006- بانک ملی ایران شعبه مرکزی سنندج,,رد وجوه سپرده-0107500667006- بانک ملی ایران شعبه مرکزی سنندج
1002006023000002,فروش خودپرداز,1402/07/17,08:00,1402/08/07,14:30,1402/07/18,1402/08/07,08:00,12:00,1402/07/25,14:30,1402/07/17,08:00,1402/08/07,14:30,1402/08/08,11:00,1402/08/09,11:00,,,,7,,7,7,7,0,1402/07/25,14:30,100,درآمدی-20002214208465902- بانک توسعه تعاون شعبه مرکزی,,دریافت وجوه سپرده-20002214208465902- بانک توسعه تعاون شعبه مرکزی,,رد وجوه سپرده-20002214208465902- بانک توسعه تعاون شعبه مرکزی,درآمدی-20002214208465902- بانک توسعه تعاون شعبه مرکزی,,رد وجوه سپرده-20002214208465902- بانک توسعه تعاون شعبه مرکزی
1002005283000005,فروش روغن سوخته مصرفی خودروها,1402/07/17,08:00,1402/08/06,14:00,1402/07/24,1402/07/24,08:00,14:30,1402/07/24,14:30,1402/07/17,08:00,1402/08/06,14:00,1402/08/06,14:30,1402/08/13,14:00,,,,7,,7,7,7,"2,307,900",1402/07/24,14:30,5,درآمدی-107192526000- بانک ملی ایران شعبه مشکین دشت ,,دریافت وجوه سپرده-0107195292009- بانک ملی ایران شعبه مشکین دشت,,رد وجوه سپرده-0107195292009- بانک ملی ایران شعبه مشکین دشت,درآمدی-0107195292009- بانک ملی ایران شعبه مشکین دشت,,رد وجوه سپرده-0107195292009- بانک ملی ایران شعبه مشکین دشت
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002003818000008,مزایده خودرو,1402/07/17,08:00,1402/07/30,19:00,1402/07/17,1402/07/20,08:00,13:00,1402/07/20,19:00,1402/07/17,08:00,1402/07/30,19:00,1402/08/01,09:00,1402/08/01,11:00,,,,4,,4,4,4,0,1402/07/20,19:00,10,--,,دریافت وجوه سپرده-300100004081018707970394- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,,رد وجوه سپرده-4181018752961388- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001000901009119- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,315018781210203990014000209631,رد وجوه سپرده-4181018752961388- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
1002001218000002,تجدید مزایده فروش اقلام اسقاط موجود در انبار انجیرک استان مرکزی,1402/07/17,08:00,1402/08/07,12:00,1402/07/17,1402/07/30,09:00,14:00,1402/07/23,19:00,1402/07/17,08:00,1402/08/07,12:00,1402/08/08,10:30,1402/08/09,08:30,,,,10,,10,10,10,0,1402/07/23,19:00,,--,,دریافت وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,903228000110780045800000000000,رد وجوه سپرده-4001106506376231- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,درآمدی-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی,362106551228000110010780045800,رد وجوه سپرده-4001106504025459- بانک مرکزی جمهوری اسلامی ایران شعبه بانک مرکزی
